ruu,user,replying-to,sentiment
RUU Kepolisian Negara Republik Indonesia,"{'name': 'dee', 'username': '@folklorewhoress', 'profile_id': '1796563260822695936', 'avatar': 'https://pbs.twimg.com/profile_images/1796563260822695936/HC9H_VT2_bigger.jpg'}",,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': '𝐏𝐄𝐑𝐒𝐈𝐁 𝐈𝐒 𝐁𝐑𝐎𝐊𝐄𝐍', 'username': '@gnrlfans', 'profile_id': '1767136642652053504', 'avatar': 'https://pbs.twimg.com/profile_images/1767136642652053504/LvlITWC4_bigger.jpg'}",,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': '𝗔𝗗𝗠𝗜𝗡＃1234', 'username': '@tsetiady', 'profile_id': '1815866955120992256', 'avatar': 'https://pbs.twimg.com/profile_images/1815866955120992256/EWMmOfq8_bigger.jpg'}",,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Abdurrahman', 'username': '@agifistiadi1', 'profile_id': '1604002934378835968', 'avatar': 'https://pbs.twimg.com/profile_images/1604002934378835968/uuxWz3r__bigger.jpg'}",,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'RAN', 'username': '@merryangel99', 'profile_id': '1741863604134281216', 'avatar': 'https://pbs.twimg.com/profile_images/1741863604134281216/ojuY87TY_bigger.jpg'}",@tanyarlfes,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': '99kleponijo', 'username': '@kleponijo99', 'profile_id': '1660185132970696704', 'avatar': 'https://pbs.twimg.com/profile_images/1660185132970696704/Gjep6urc_bigger.jpg'}",,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': '𝐏𝐄𝐑𝐒𝐈𝐁 𝐈𝐒 𝐁𝐑𝐎𝐊𝐄𝐍', 'username': '@gnrlfans', 'profile_id': '1767136642652053504', 'avatar': 'https://pbs.twimg.com/profile_images/1767136642652053504/LvlITWC4_bigger.jpg'}",,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Winda Hamsyah Asmara', 'username': '@whasmara86', 'profile_id': '1827382517118435328', 'avatar': 'https://pbs.twimg.com/profile_images/1827382517118435328/525s_BbT_bigger.png'}",@21_mozza,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Narasi Newsroom', 'username': '@NarasiNewsroom', 'profile_id': '1592421400073363458', 'avatar': 'https://pbs.twimg.com/profile_images/1592421400073363458/vicpTrSZ_bigger.jpg'}",,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Piccolo Machiavelli', 'username': '@diviowin', 'profile_id': '1599792902103650304', 'avatar': 'https://pbs.twimg.com/profile_images/1599792902103650304/L83OpiXG_bigger.jpg'}",,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'kikikitkat', 'username': '@kucilpung', 'profile_id': '1700118123347861504', 'avatar': 'https://pbs.twimg.com/profile_images/1700118123347861504/8X06Pp6j_bigger.jpg'}",@habiburokhman,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'kikikitkat', 'username': '@kucilpung', 'profile_id': '1700118123347861504', 'avatar': 'https://pbs.twimg.com/profile_images/1700118123347861504/8X06Pp6j_bigger.jpg'}",@bang_dasco,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Humas Polres Sukabumi Kota', 'username': '@resta_sukabumi', 'profile_id': '1818099664882933760', 'avatar': 'https://pbs.twimg.com/profile_images/1818099664882933760/lJNWai8O_bigger.jpg'}",,Positive
RUU Kepolisian Negara Republik Indonesia,"{'name': 'kopix', 'username': '@kopix7683', 'profile_id': '1826889227294179328', 'avatar': 'https://pbs.twimg.com/profile_images/1826889227294179328/kQdfhFAL_bigger.jpg'}",@KompasTV,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'tvOnenews', 'username': '@tvOneNews', 'profile_id': '1811001498689753089', 'avatar': 'https://pbs.twimg.com/profile_images/1811001498689753089/p2l374M3_bigger.jpg'}",,Neutral
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Merdeka.com', 'username': '@merdekadotcom', 'profile_id': '1818191003138052096', 'avatar': 'https://pbs.twimg.com/profile_images/1818191003138052096/VmInY6ro_bigger.jpg'}",,Neutral
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Bloomberg Technoz', 'username': '@BloombergTZ', 'profile_id': '1623220777662443521', 'avatar': 'https://pbs.twimg.com/profile_images/1623220777662443521/YMzRgz8X_bigger.jpg'}",,Neutral
RUU Kepolisian Negara Republik Indonesia,"{'name': 'A-Husin .....(reborn)', 'username': '@AlwiHusin', 'profile_id': '1667092140558802945', 'avatar': 'https://pbs.twimg.com/profile_images/1667092140558802945/Ii-HwHoQ_bigger.jpg'}",,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'rakyatmerana', 'username': '@ahadnet392613', 'profile_id': '1682980825296670720', 'avatar': 'https://pbs.twimg.com/profile_images/1682980825296670720/ZQkNxvbd_bigger.jpg'}",,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'aiek 🇵🇸', 'username': '@aiek_r3b0rn', 'profile_id': '1826860263867645953', 'avatar': 'https://pbs.twimg.com/profile_images/1826860263867645953/OS0V2Nxl_bigger.jpg'}",,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Chatnews ID', 'username': '@chatnews_id', 'profile_id': '1430543202021376004', 'avatar': 'https://pbs.twimg.com/profile_images/1430543202021376004/PO5rWxZ6_bigger.jpg'}",,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Shweta patwa', 'username': '@shwetapatwa_', 'profile_id': '1824675771245301760', 'avatar': 'https://pbs.twimg.com/profile_images/1824675771245301760/VdFAqAPz_bigger.jpg'}",@terbuaikan,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Pikiran Rakyat', 'username': '@pikiran_rakyat', 'profile_id': '1830021561426059264', 'avatar': 'https://pbs.twimg.com/profile_images/1830021561426059264/hhZQf-S6_bigger.jpg'}",,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Pikiran Rakyat', 'username': '@pikiran_rakyat', 'profile_id': '1830021561426059264', 'avatar': 'https://pbs.twimg.com/profile_images/1830021561426059264/hhZQf-S6_bigger.jpg'}",,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'AROMA PAGI INDONESIA 🇮🇩', 'username': '@AromapagiID', 'profile_id': '1819608888679047168', 'avatar': 'https://pbs.twimg.com/profile_images/1819608888679047168/oM_Y8ukA_bigger.jpg'}",,Neutral
RUU Kepolisian Negara Republik Indonesia,"{'name': 'AROMA PAGI INDONESIA 🇮🇩', 'username': '@AromapagiID', 'profile_id': '1819608888679047168', 'avatar': 'https://pbs.twimg.com/profile_images/1819608888679047168/oM_Y8ukA_bigger.jpg'}",,Neutral
RUU Kepolisian Negara Republik Indonesia,"{'name': 'NUSANTARA RI 🇮🇩', 'username': '@NusantaraID17', 'profile_id': '1819603276519936000', 'avatar': 'https://pbs.twimg.com/profile_images/1819603276519936000/O8vOJhAH_bigger.jpg'}",,Neutral
RUU Kepolisian Negara Republik Indonesia,"{'name': 'NUSANTARA RI 🇮🇩', 'username': '@NusantaraID17', 'profile_id': '1819603276519936000', 'avatar': 'https://pbs.twimg.com/profile_images/1819603276519936000/O8vOJhAH_bigger.jpg'}",,Neutral
RUU Kepolisian Negara Republik Indonesia,"{'name': 'kumparan', 'username': '@kumparan', 'profile_id': '1834219801319014400', 'avatar': 'https://pbs.twimg.com/profile_images/1834219801319014400/Rc1QgiEg_bigger.jpg'}",,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Pikiran Rakyat', 'username': '@pikiran_rakyat', 'profile_id': '1830021561426059264', 'avatar': 'https://pbs.twimg.com/profile_images/1830021561426059264/hhZQf-S6_bigger.jpg'}",,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'tvOnenews', 'username': '@tvOneNews', 'profile_id': '1811001498689753089', 'avatar': 'https://pbs.twimg.com/profile_images/1811001498689753089/p2l374M3_bigger.jpg'}",,Neutral
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Nelly Chan', 'username': '@nellychan666', 'profile_id': '1661204580594745344', 'avatar': 'https://pbs.twimg.com/profile_images/1661204580594745344/q5fQ6ycl_bigger.jpg'}",,Neutral
RUU Kepolisian Negara Republik Indonesia,"{'name': 'rodrigo', 'username': '@diona_rodrigo1', 'profile_id': '1589884654324051968', 'avatar': 'https://pbs.twimg.com/profile_images/1589884654324051968/xW4rn2es_bigger.jpg'}",,Neutral
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Irena Putri', 'username': '@IrenaPutri41', 'profile_id': '1757609725309636608', 'avatar': 'https://pbs.twimg.com/profile_images/1757609725309636608/QFU6pYLM_bigger.jpg'}",,Neutral
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Yaya Siraya', 'username': '@YSiraya2602', 'profile_id': '1757606941428506624', 'avatar': 'https://pbs.twimg.com/profile_images/1757606941428506624/8uoL3EU4_bigger.jpg'}",,Positive
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Juanita Revaldo', 'username': '@JuanitaRev17713', 'profile_id': '1749800104134127616', 'avatar': 'https://pbs.twimg.com/profile_images/1749800104134127616/N5ebVQQ1_bigger.jpg'}",,Positive
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Anjuari', 'username': '@Anjuarii', 'profile_id': '1712314571757932544', 'avatar': 'https://pbs.twimg.com/profile_images/1712314571757932544/2SnK8wSY_bigger.jpg'}",@sandra_hut,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'tvOnenews', 'username': '@tvOneNews', 'profile_id': '1811001498689753089', 'avatar': 'https://pbs.twimg.com/profile_images/1811001498689753089/p2l374M3_bigger.jpg'}",,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Anjuari', 'username': '@Anjuarii', 'profile_id': '1712314571757932544', 'avatar': 'https://pbs.twimg.com/profile_images/1712314571757932544/2SnK8wSY_bigger.jpg'}",@sandra_hut,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Raja Djawa 4.0.4', 'username': '@andoamiladi', 'profile_id': '1521652890913280001', 'avatar': 'https://pbs.twimg.com/profile_images/1521652890913280001/Bk9fNiDH_bigger.jpg'}",,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'ruu', 'username': '@princeruu', 'profile_id': '1399312098971160581', 'avatar': 'https://pbs.twimg.com/profile_images/1399312098971160581/pEy3ecid_bigger.jpg'}",@FajarBuknBuzzer,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'ruu', 'username': '@princeruu', 'profile_id': '1399312098971160581', 'avatar': 'https://pbs.twimg.com/profile_images/1399312098971160581/pEy3ecid_bigger.jpg'}",@kawaiisenpaii69,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'ruu', 'username': '@princeruu', 'profile_id': '1399312098971160581', 'avatar': 'https://pbs.twimg.com/profile_images/1399312098971160581/pEy3ecid_bigger.jpg'}",@unexplnd,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'HUKUM MILIK PENGUASA', 'username': '@HukumDan', 'profile_id': '1394460362603253767', 'avatar': 'https://pbs.twimg.com/profile_images/1394460362603253767/JotSvBO7_bigger.jpg'}",,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'tempo.co', 'username': '@tempodotco', 'profile_id': '1580466468629594112', 'avatar': 'https://pbs.twimg.com/profile_images/1580466468629594112/Q-zcV6aQ_bigger.jpg'}",,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@bbtjkiy,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@gorunbiraz3,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@aingriwehuy,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@prabowo,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@Gerindra,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@PDI_Perjuangan,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@ListyoSigitP,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@NESVERLAND,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@lunattachannn,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@miyeon1507,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@bbtjkiy,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@gvfftj,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@bayu_bepe,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@prabowo,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@Kemhan_RI,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@Puspen_TNI,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@sjafriesjams,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@Gerindra,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@BSSN_RI,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@Koesoownyer,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@ch_chotimah2,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@otnayram_me,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@bbtjkiy,Positive
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@GwynxAsh,Positive
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@DivHumas_Polri,Positive
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@ListyoSigitP,Positive
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@prabowo,Positive
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@Urrangawak,Positive
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@beembooss,Positive
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@hafnidindaaf,Positive
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@bbtjkiy,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@GlowTryz,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@prabowo,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@Kemhan_RI,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@Puspen_TNI,Negative
RUU Kepolisian Negara Republik Indonesia,"{'name': 'Ninipeot', 'username': '@ninipeot99', 'profile_id': '586024095499714560', 'avatar': 'https://pbs.twimg.com/profile_images/586024095499714560/_LVKh9ao_bigger.jpg'}",@sjafriesjams,Negative
